Day,Position,Position Type,Candidate Id,Candidate Name,Experience,Language Skills,Presentation Skills
Day 9,Dept L Viewing Assistant ,Viewing Assistant ,307,Sofia Santos,5,3,1
Day 9,Impressionist painting Viewing Assistant ,Impressionist Painting Viewing Assistant ,11,Alexandre Silva,4,3,5
Day 9,Impressionist painting Viewing Assistant ,Impressionist Painting Viewing Assistant ,62,Bruno Rodrigues,5,2,3
Day 9,Impressionist painting Viewing Assistant ,Impressionist Painting Viewing Assistant ,258,Nathan Price,5,4,5
Day 9,Impressionist painting Viewing Assistant ,Impressionist Painting Viewing Assistant ,314,Tiago Gonçalves,5,3,3
Day 9,Impressionist painting Viewing Assistant ,Impressionist Painting Viewing Assistant ,325,Tyler Martin,5,5,1
Day 9,Information Assistant (Hall 3B) ,Information Assistant ,175,José Carlos Oliveira,5,2,4
Day 9,Information Assistant (Hall 3B) ,Information Assistant ,188,Leah Johnson,5,5,3
Day 9,Information Assistant (Hall 3B) ,Information Assistant ,273,Rafael Teixeira,5,4,3
Day 9,Information Assistant (Hall 3B) ,Information Assistant ,284,Rodrigo Mendes,5,3,1
Day 9,Information Assistant (Hall 3B) ,Information Assistant ,311,Tiago Costa,5,2,0
Day 9,London Jewellery Viewing Assistant ,London Jewellery Viewing Assistant ,65,Camila Santos,5,4,4
Day 9,London Jewellery Viewing Assistant ,London Jewellery Viewing Assistant ,95,Diana Costa,5,2,3
Day 9,London Jewellery Viewing Assistant ,London Jewellery Viewing Assistant ,131,Francisco Ferreira,4,2,5
Day 9,London Jewellery Viewing Assistant ,London Jewellery Viewing Assistant ,138,Gabriel Ferreira,4,2,4
Day 9,London Jewellery Viewing Assistant ,London Jewellery Viewing Assistant ,144,Gonçalo Martins,5,3,2
Day 9,London Jewellery Viewing Assistant ,London Jewellery Viewing Assistant ,266,Pedro Matos,5,0,5
Day 9,London Jewellery Viewing Assistant ,London Jewellery Viewing Assistant ,285,Rodrigo Nunes,5,1,2
Day 9,London Jewellery Viewing Assistant ,London Jewellery Viewing Assistant ,290,Ryan Parker,5,4,4
Day 9,London Jewellery Viewing Assistant ,London Jewellery Viewing Assistant ,298,Sarah Garcia,5,1,2
Day 9,London Jewellery Viewing Assistant ,London Jewellery Viewing Assistant ,299,Savannah Hall,5,1,4
Day 9,Operations & Administration Packer ,Operations & Administration Packer ,64,Caleb Turner,5,1,4
Day 9,Operations & Administration Packer ,Operations & Administration Packer ,76,Carolina Teixeira,5,0,4
Day 9,Operations & Administration Packer ,Operations & Administration Packer ,201,Lucas Carvalho,5,0,0
Day 9,Operations & Administration Packer ,Operations & Administration Packer ,281,Rita Matos,5,1,3
Day 9,Public Relationship Assistant ,Public Relationship Assistant ,101,Diogo Oliveira,5,5,3
Day 9,Public Relationship Assistant ,Public Relationship Assistant ,119,Eva Nelson,5,5,3
Day 9,Public Relationship Assistant ,Public Relationship Assistant ,136,Francisco Sousa,5,4,4
Day 9,Public Relationship Assistant ,Public Relationship Assistant ,217,Mafalda Santos,5,4,3
Day 9,Public Relationship Assistant ,Public Relationship Assistant ,222,Maria Ferreira,5,3,4
Day 9,Public Relationship Assistant ,Public Relationship Assistant ,253,Miguel Almeida,5,1,4
Day 9,Public Relationship Assistant ,Public Relationship Assistant ,267,Pedro Oliveira,5,4,3
Day 9,Public Relationship Assistant ,Public Relationship Assistant ,282,Rodrigo Castro,5,1,3
Day 9,Site Assistant ,Site Assistant ,1,Abigail Perez,5,3,4
Day 9,Site Assistant ,Site Assistant ,85,Christopher Perez,4,4,2
Day 9,Site Assistant ,Site Assistant ,89,David Fernandes,4,5,0
Day 9,Site Assistant ,Site Assistant ,114,Ellie Turner,5,0,4
Day 9,Site Assistant ,Site Assistant ,116,Emma Carter,5,4,2
Day 9,Site Assistant ,Site Assistant ,133,Francisco Pinto,4,4,4
Day 9,Site Assistant ,Site Assistant ,172,João Silva,5,2,3
Day 9,Site Assistant ,Site Assistant ,202,Lucas Green,5,3,2
Day 9,Site Assistant ,Site Assistant ,259,Nicholas Walker,5,4,4
Day 9,Site Assistant ,Site Assistant ,315,Tiago Rodrigues,5,3,1
Day 9,Waiting List ,Waiting List,22,Ana Rodrigues,0,2,1
Day 9,Waiting List ,Waiting List,26,André Fernandes,0,1,2
Day 9,Waiting List ,Waiting List,39,Ava Martinez,0,2,2
Day 9,Waiting List ,Waiting List,41,Avery Green,0,3,4
Day 9,Waiting List ,Waiting List,61,Bruno Almeida,0,2,1
Day 9,Waiting List ,Waiting List,82,Chloe Young,0,2,1
Day 9,Waiting List ,Waiting List,122,Filipa Rodrigues,0,0,2
Day 9,Waiting List ,Waiting List,148,Guilherme Silva,0,3,2
Day 9,Waiting List ,Waiting List,149,Guilherme Sousa,0,2,2
Day 9,Waiting List ,Waiting List,150,Gustavo Ribeiro,0,1,2
Day 9,Waiting List ,Waiting List,157,Inês Pinto,0,1,2
Day 9,Waiting List ,Waiting List,204,Luís Costa,0,4,4
Day 9,Waiting List ,Waiting List,231,Mariana Fernandes,0,3,1
Day 9,Waiting List ,Waiting List,250,Mia Brown,0,1,4
Day 9,Waiting List ,Waiting List,260,Noah Rodriguez,0,2,4
Day 9,Waiting List ,Waiting List,263,Olivia Smith,0,2,4
Day 9,Waiting List ,Waiting List,269,Pedro Sousa,0,3,1
Day 9,Waiting List ,Waiting List,275,Rafaela Alves,0,2,2
Day 9,Waiting List ,Waiting List,295,Samuel Wilson,0,3,3
Day 9,Waiting List ,Waiting List,318,Tomás Carvalho,0,4,5
