Day,Position,Position Type,Candidate Id,Candidate Name,Experience,Language Skills,Presentation Skills
Day 9,Impressionist painting Viewing Assistant ,Impressionist Painting Viewing Assistant ,204,Luís Costa,5,4,4
Day 9,Impressionist painting Viewing Assistant ,Impressionist Painting Viewing Assistant ,222,Maria Ferreira,5,3,4
Day 9,Impressionist painting Viewing Assistant ,Impressionist Painting Viewing Assistant ,258,Nathan Price,5,4,5
Day 9,Impressionist painting Viewing Assistant ,Impressionist Painting Viewing Assistant ,321,Tomás Oliveira,5,4,5
Day 9,Impressionist painting Viewing Assistant ,Impressionist Painting Viewing Assistant ,325,Tyler Martin,5,5,1
Day 9,Information Assistant (Hall 3B) ,Information Assistant ,148,Guilherme Silva,5,3,2
Day 9,Information Assistant (Hall 3B) ,Information Assistant ,175,José Carlos Oliveira,5,2,4
Day 9,Information Assistant (Hall 3B) ,Information Assistant ,188,Leah Johnson,5,5,3
Day 9,Information Assistant (Hall 3B) ,Information Assistant ,259,Nicholas Walker,5,4,4
Day 9,Information Assistant (Hall 3B) ,Information Assistant ,284,Rodrigo Mendes,5,3,1
Day 9,London Jewellery Viewing Assistant ,London Jewellery Viewing Assistant ,95,Diana Costa,5,2,3
Day 9,London Jewellery Viewing Assistant ,London Jewellery Viewing Assistant ,131,Francisco Ferreira,4,2,5
Day 9,London Jewellery Viewing Assistant ,London Jewellery Viewing Assistant ,138,Gabriel Ferreira,4,2,4
Day 9,London Jewellery Viewing Assistant ,London Jewellery Viewing Assistant ,235,Mariana Rodrigues,5,2,2
Day 9,London Jewellery Viewing Assistant ,London Jewellery Viewing Assistant ,266,Pedro Matos,5,0,5
Day 9,London Jewellery Viewing Assistant ,London Jewellery Viewing Assistant ,270,Penelope Flores,5,1,3
Day 9,London Jewellery Viewing Assistant ,London Jewellery Viewing Assistant ,273,Rafael Teixeira,5,4,3
Day 9,London Jewellery Viewing Assistant ,London Jewellery Viewing Assistant ,285,Rodrigo Nunes,5,1,2
Day 9,London Jewellery Viewing Assistant ,London Jewellery Viewing Assistant ,298,Sarah Garcia,5,1,2
Day 9,London Jewellery Viewing Assistant ,London Jewellery Viewing Assistant ,299,Savannah Hall,5,1,4
Day 9,Operations & Administration Packer ,Operations & Administration Packer ,55,Bernardo Martins,5,4,1
Day 9,Operations & Administration Packer ,Operations & Administration Packer ,64,Caleb Turner,5,1,4
Day 9,Operations & Administration Packer ,Operations & Administration Packer ,76,Carolina Teixeira,5,0,4
Day 9,Operations & Administration Packer ,Operations & Administration Packer ,281,Rita Matos,5,1,3
Day 9,Public Relationship Assistant ,Public Relationship Assistant ,21,Ana Pires,4,2,5
Day 9,Public Relationship Assistant ,Public Relationship Assistant ,101,Diogo Oliveira,5,5,3
Day 9,Public Relationship Assistant ,Public Relationship Assistant ,119,Eva Nelson,5,5,3
Day 9,Public Relationship Assistant ,Public Relationship Assistant ,136,Francisco Sousa,5,4,4
Day 9,Public Relationship Assistant ,Public Relationship Assistant ,217,Mafalda Santos,5,4,3
Day 9,Public Relationship Assistant ,Public Relationship Assistant ,253,Miguel Almeida,5,1,4
Day 9,Public Relationship Assistant ,Public Relationship Assistant ,267,Pedro Oliveira,5,4,3
Day 9,Public Relationship Assistant ,Public Relationship Assistant ,282,Rodrigo Castro,5,1,3
Day 9,Site Assistant ,Site Assistant ,85,Christopher Perez,4,4,2
Day 9,Site Assistant ,Site Assistant ,89,David Fernandes,4,5,0
Day 9,Site Assistant ,Site Assistant ,114,Ellie Turner,5,0,4
Day 9,Site Assistant ,Site Assistant ,116,Emma Carter,5,4,2
Day 9,Site Assistant ,Site Assistant ,150,Gustavo Ribeiro,5,1,2
Day 9,Site Assistant ,Site Assistant ,172,João Silva,5,2,3
Day 9,Site Assistant ,Site Assistant ,202,Lucas Green,5,3,2
Day 9,Site Assistant ,Site Assistant ,221,Maria Clara Rodrigues,5,2,3
Day 9,Site Assistant ,Site Assistant ,315,Tiago Rodrigues,5,3,1
Day 9,Site Assistant ,Site Assistant ,319,Tomás Costa,5,0,1
Day 9,Waiting List ,Waiting List,5,Afonso Costa,0,4,1
Day 9,Waiting List ,Waiting List,11,Alexandre Silva,0,3,5
Day 9,Waiting List ,Waiting List,19,Ana Nunes,0,1,2
Day 9,Waiting List ,Waiting List,22,Ana Rodrigues,0,2,1
Day 9,Waiting List ,Waiting List,26,André Fernandes,0,1,2
Day 9,Waiting List ,Waiting List,34,Aria Wright,0,1,4
Day 9,Waiting List ,Waiting List,39,Ava Martinez,0,2,2
Day 9,Waiting List ,Waiting List,61,Bruno Almeida,0,2,1
Day 9,Waiting List ,Waiting List,66,Candidate Name,0,4,2
Day 9,Waiting List ,Waiting List,122,Filipa Rodrigues,0,0,2
Day 9,Waiting List ,Waiting List,157,Inês Pinto,0,1,2
Day 9,Waiting List ,Waiting List,250,Mia Brown,0,1,4
Day 9,Waiting List ,Waiting List,260,Noah Rodriguez,0,2,4
Day 9,Waiting List ,Waiting List,263,Olivia Smith,0,2,4
Day 9,Waiting List ,Waiting List,274,Rafael Vieira,0,1,3
Day 9,Waiting List ,Waiting List,275,Rafaela Alves,0,2,2
Day 9,Waiting List ,Waiting List,280,Rita Fernandes,0,4,4
Day 9,Waiting List ,Waiting List,295,Samuel Wilson,0,3,3
Day 9,Waiting List ,Waiting List,322,Tomás Rodrigues,0,1,2
Day 9,Waiting List ,Waiting List,326,Vasco Santos,0,2,4
